model,data_num,iter,side_effect,test_fold,auc,tn,fp,fn,tp,cutoff point
RF,40,8,side_effect_3,0,0.6279598077763215,167,51,55,50,0.44
RF,40,8,side_effect_3,1,0.6389961389961389,134,69,48,63,0.41
RF,40,8,side_effect_3,2,0.7250683443807812,157,50,49,80,0.37
RF,40,8,side_effect_3,3,0.7219547110879749,201,25,51,51,0.4
RF,40,8,side_effect_3,4,0.6647185114503816,167,95,39,57,0.48
RF,40,9,side_effect_3,0,0.6578705001401514,150,71,47,66,0.41
RF,40,9,side_effect_3,1,0.672864299904984,114,113,24,78,0.34
RF,40,9,side_effect_3,2,0.6465219421101773,205,33,52,38,0.53
RF,40,9,side_effect_3,3,0.7832784862196627,179,42,36,74,0.39
RF,40,9,side_effect_3,4,0.6247570275119617,175,34,80,48,0.48
LR,40,0,side_effect_3,0,0.6609630459126539,125,110,26,69,0.18
LR,40,0,side_effect_3,1,0.5978621750749048,143,90,41,65,0.2
LR,40,0,side_effect_3,2,0.7397923058767997,142,81,25,89,0.05
LR,40,0,side_effect_3,3,0.7357142857142858,148,62,35,77,0.14
LR,40,0,side_effect_3,4,0.6731355252606255,142,73,39,77,0.02
LR,40,1,side_effect_3,0,0.606704751782472,130,63,56,61,0.38
LR,40,1,side_effect_3,1,0.6897936573881732,213,36,48,39,0.98
LR,40,1,side_effect_3,2,0.6113288052943225,137,95,35,64,0.1
LR,40,1,side_effect_3,3,0.5571428571428572,160,64,72,43,0.36
LR,40,1,side_effect_3,4,0.6249908256880734,165,53,69,56,0.6
LR,40,2,side_effect_3,0,0.5245308924485126,155,75,62,33,0.34
LR,40,2,side_effect_3,1,0.6580656485869756,133,78,35,73,0.41
LR,40,2,side_effect_3,2,0.4965088901518227,194,24,96,17,0.99
LR,40,2,side_effect_3,3,0.5619944162073163,190,39,92,30,0.78
LR,40,2,side_effect_3,4,0.7309941520467836,186,42,40,65,0.19
LR,40,3,side_effect_3,0,0.5887198727621222,178,39,69,44,0.68
LR,40,3,side_effect_3,1,0.577752808988764,157,93,43,46,0.89
LR,40,3,side_effect_3,2,0.5474275180157533,137,67,63,54,0.79
LR,40,3,side_effect_3,3,0.6834920634920636,172,53,49,63,0.06
LR,40,3,side_effect_3,4,0.5650162337662338,119,101,45,67,0.33
LR,40,4,side_effect_3,0,0.65838481511326,160,59,48,54,0.14
LR,40,4,side_effect_3,1,0.5762063433296309,158,61,65,46,0.97
LR,40,4,side_effect_3,2,0.628987517337032,183,55,59,44,0.03
LR,40,4,side_effect_3,3,0.5205926048200725,82,151,29,75,0.01
LR,40,4,side_effect_3,4,0.6093633400102116,156,51,67,56,0.08
LR,40,5,side_effect_3,0,0.626822033898305,193,43,60,40,0.68
LR,40,5,side_effect_3,1,0.6084239130434783,209,31,60,32,0.97
LR,40,5,side_effect_3,2,0.636864352504163,149,62,54,57,0.01
LR,40,5,side_effect_3,3,0.7220695970695972,137,71,36,90,0.02
LR,40,5,side_effect_3,4,0.5748194014447885,94,127,34,80,0.02
LR,40,6,side_effect_3,0,0.5935110856269113,150,68,48,48,0.66
LR,40,6,side_effect_3,1,0.7100543031100872,156,50,52,66,0.13
LR,40,6,side_effect_3,2,0.6617673498741459,122,84,34,74,0.33
LR,40,6,side_effect_3,3,0.641016548463357,164,71,55,53,0.12
LR,40,6,side_effect_3,4,0.6092796953777809,162,89,48,65,0.97
LR,40,7,side_effect_3,0,0.6179987690143321,141,82,47,55,0.16
LR,40,7,side_effect_3,1,0.5951209341117598,95,125,32,77,0.07
LR,40,7,side_effect_3,2,0.7422799422799422,155,76,29,76,0.17
LR,40,7,side_effect_3,3,0.5966278602970695,188,47,62,44,0.1
LR,40,7,side_effect_3,4,0.6325707669581188,122,85,43,78,0.16
LR,40,8,side_effect_3,0,0.6476283573057766,155,62,42,57,0.39
LR,40,8,side_effect_3,1,0.6270331753554502,126,85,48,77,0.16
LR,40,8,side_effect_3,2,0.6892044173991435,185,70,37,50,0.77
LR,40,8,side_effect_3,3,0.6274674154478018,148,75,44,63,0.01
LR,40,8,side_effect_3,4,0.5690666666666667,138,72,62,63,0.42
LR,40,9,side_effect_3,0,0.5733434592747294,157,72,64,51,0.31
LR,40,9,side_effect_3,1,0.557402084081926,108,134,26,66,0.03
LR,40,9,side_effect_3,2,0.6118342914152691,154,63,45,52,0.02
LR,40,9,side_effect_3,3,0.6284104057029821,162,67,57,60,0.82
LR,40,9,side_effect_3,4,0.5549056759205866,109,90,51,71,0.29
Adaboost,40,0,side_effect_3,0,0.6895452218032863,133,84,32,67,0.54
Adaboost,40,0,side_effect_3,1,0.6139031388574906,102,115,27,79,0.17
Adaboost,40,0,side_effect_3,2,0.6049692530294809,79,149,16,81,0.27
Adaboost,40,0,side_effect_3,3,0.5032196310476853,68,153,26,78,0.38
Adaboost,40,0,side_effect_3,4,0.6458444284326932,138,95,53,84,0.24
Adaboost,40,1,side_effect_3,0,0.6241391110920991,90,151,18,79,0.15
Adaboost,40,1,side_effect_3,1,0.5654028436018957,56,155,10,105,0.3
Adaboost,40,1,side_effect_3,2,0.5792416140009723,131,111,38,64,0.25
Adaboost,40,1,side_effect_3,3,0.6872028862478776,118,72,37,87,0.45
Adaboost,40,1,side_effect_3,4,0.6837233169129722,90,142,10,95,0.21
Adaboost,40,2,side_effect_3,0,0.7343487555351963,173,49,45,73,0.46
Adaboost,40,2,side_effect_3,1,0.5418098047932749,213,14,94,15,0.55
Adaboost,40,2,side_effect_3,2,0.6530012004801922,147,63,48,71,0.49
Adaboost,40,2,side_effect_3,3,0.67026503871352,119,100,26,66,0.17
Adaboost,40,2,side_effect_3,4,0.6718687474989995,190,48,47,58,0.6
Adaboost,40,3,side_effect_3,0,0.5612729116858655,74,140,28,101,0.33
Adaboost,40,3,side_effect_3,1,0.5718201754385964,128,80,56,58,0.32
Adaboost,40,3,side_effect_3,2,0.6481306519098393,180,59,48,45,0.6
Adaboost,40,3,side_effect_3,3,0.6604392410844024,174,43,59,52,0.66
Adaboost,40,3,side_effect_3,4,0.5568539915966386,137,101,45,51,0.38
Adaboost,40,4,side_effect_3,0,0.44685930169801136,3,214,0,111,0.11
Adaboost,40,4,side_effect_3,1,0.5789689741595367,135,68,57,57,0.15
Adaboost,40,4,side_effect_3,2,0.6647196261682244,164,68,46,61,0.33
Adaboost,40,4,side_effect_3,3,0.6733441690369767,203,27,63,44,0.59
Adaboost,40,4,side_effect_3,4,0.6505999342537805,176,58,48,56,0.39
Adaboost,40,5,side_effect_3,0,0.6024153821706658,75,128,26,98,0.41
Adaboost,40,5,side_effect_3,1,0.5100031017369727,201,7,111,13,0.74
Adaboost,40,5,side_effect_3,2,0.7210679321106409,139,68,37,76,0.2
Adaboost,40,5,side_effect_3,3,0.62047311827957,114,136,23,70,0.31
Adaboost,40,5,side_effect_3,4,0.7211399057629576,207,41,35,54,0.53
Adaboost,40,6,side_effect_3,0,0.5877567051958253,190,11,105,28,0.53
Adaboost,40,6,side_effect_3,1,0.6578218918063904,170,48,59,57,0.53
Adaboost,40,6,side_effect_3,2,0.712289878397711,168,65,36,60,0.38
Adaboost,40,6,side_effect_3,3,0.5839091150677651,116,97,41,65,0.01
Adaboost,40,6,side_effect_3,4,0.6577602632946474,179,72,42,50,0.4
Adaboost,40,7,side_effect_3,0,0.5754137024435508,172,40,78,44,0.46
Adaboost,40,7,side_effect_3,1,0.6859878319105788,182,51,40,51,0.42
Adaboost,40,7,side_effect_3,2,0.670138888888889,152,68,47,61,0.48
Adaboost,40,7,side_effect_3,3,0.6633264620552757,115,107,27,91,0.42
Adaboost,40,7,side_effect_3,4,0.6616980181390661,182,47,52,52,0.5
Adaboost,40,8,side_effect_3,0,0.6378205128205128,93,141,15,73,0.29
Adaboost,40,8,side_effect_3,1,0.6659980165885322,156,80,35,59,0.58
Adaboost,40,8,side_effect_3,2,0.6474647887323943,135,78,36,64,0.38
Adaboost,40,8,side_effect_3,3,0.589500144675926,110,82,58,86,0.24
Adaboost,40,8,side_effect_3,4,0.7611802674043338,159,82,24,93,0.28
Adaboost,40,9,side_effect_3,0,0.6015948963317385,74,116,20,112,0.32
Adaboost,40,9,side_effect_3,1,0.6630081300813008,133,113,26,69,0.32
Adaboost,40,9,side_effect_3,2,0.7042654899797757,180,42,45,53,0.38
Adaboost,40,9,side_effect_3,3,0.5878558558558559,196,26,76,49,0.56
Adaboost,40,9,side_effect_3,4,0.5767268088208493,111,125,31,62,0.18
MLP,40,0,side_effect_3,0,0.5814886731391586,223,2,101,2,0.97
MLP,40,0,side_effect_3,1,0.6514116924965474,132,64,52,81,0.01
MLP,40,0,side_effect_3,2,0.6475316732197467,158,60,48,57,0.79
MLP,40,0,side_effect_3,3,0.5050032488628979,105,138,35,60,0.19
MLP,40,0,side_effect_3,4,0.6032031312405143,159,75,52,55,0.03
MLP,40,1,side_effect_3,0,0.5513209902225921,145,64,65,50,0.22
MLP,40,1,side_effect_3,1,0.532051282051282,100,108,51,69,0.01
MLP,40,1,side_effect_3,2,0.527405753968254,220,32,65,31,0.69
MLP,40,1,side_effect_3,3,0.5855809128630706,169,72,48,48,0.8
MLP,40,1,side_effect_3,4,0.6489370605959156,142,64,49,67,0.01
MLP,40,2,side_effect_3,0,0.4963268854596826,170,45,77,30,0.93
MLP,40,2,side_effect_3,1,0.5483379742429516,165,56,67,37,0.64
MLP,40,2,side_effect_3,2,0.4995434584112353,179,32,92,17,0.97
MLP,40,2,side_effect_3,3,0.6343632321582505,121,116,26,67,0.06
MLP,40,2,side_effect_3,4,0.6035477453580902,154,78,63,67,0.01
MLP,40,3,side_effect_3,0,0.6224652254064018,131,90,42,66,0.03
MLP,40,3,side_effect_3,1,0.5658369974874372,93,106,44,84,0.01
MLP,40,3,side_effect_3,2,0.528427750410509,188,36,65,22,0.25
MLP,40,3,side_effect_3,3,0.6378584229390681,151,89,35,58,0.6
MLP,40,3,side_effect_3,4,0.5192438229704046,212,20,113,14,0.96
MLP,40,4,side_effect_3,0,0.6048598130841122,134,80,44,56,0.44
MLP,40,4,side_effect_3,1,0.5782766990291263,125,99,40,63,0.04
MLP,40,4,side_effect_3,2,0.5333755140778235,110,108,49,67,0.01
MLP,40,4,side_effect_3,3,0.5448379639726088,224,3,96,5,0.11
MLP,40,4,side_effect_3,4,0.5407027460832549,194,39,97,26,0.21
MLP,40,5,side_effect_3,0,0.5457118353344769,196,24,80,26,0.95
MLP,40,5,side_effect_3,1,0.5764168681171099,186,33,72,30,0.44
MLP,40,5,side_effect_3,2,0.5092165898617511,77,140,30,74,0.04
MLP,40,5,side_effect_3,3,0.6124818049490538,163,66,63,57,0.14
MLP,40,5,side_effect_3,4,0.5486525486525486,170,61,63,48,0.76
MLP,40,6,side_effect_3,0,0.5924921559838636,181,49,59,38,0.95
MLP,40,6,side_effect_3,1,0.6445239237580145,139,88,35,66,0.13
MLP,40,6,side_effect_3,2,0.5124366191559867,164,43,85,36,0.98
MLP,40,6,side_effect_3,3,0.502893718140355,0,223,0,117,0.0
MLP,40,6,side_effect_3,4,0.5843366118434477,181,48,66,41,0.58
MLP,40,7,side_effect_3,0,0.37566710207128196,0,233,0,115,0.0
MLP,40,7,side_effect_3,1,0.5302314596126595,154,65,74,42,0.64
MLP,40,7,side_effect_3,2,0.5568043331076505,164,47,68,37,0.38
MLP,40,7,side_effect_3,3,0.6197767417988966,109,118,28,75,0.03
MLP,40,7,side_effect_3,4,0.38010551395507153,0,226,0,104,0.0
MLP,40,8,side_effect_3,0,0.5537895580814036,149,84,49,42,0.33
MLP,40,8,side_effect_3,1,0.6109506148740972,206,29,83,26,0.01
MLP,40,8,side_effect_3,2,0.510662755668305,207,5,112,7,0.95
MLP,40,8,side_effect_3,3,0.5464833906071019,0,225,0,97,0.0
MLP,40,8,side_effect_3,4,0.5449117438519238,128,83,61,66,0.01
MLP,40,9,side_effect_3,0,0.4393687707641196,214,1,110,2,0.66
MLP,40,9,side_effect_3,1,0.5069331489915418,158,54,78,38,0.94
MLP,40,9,side_effect_3,2,0.623898678414097,185,42,69,43,0.07
MLP,40,9,side_effect_3,3,0.5311314791403287,82,142,27,86,0.04
MLP,40,9,side_effect_3,4,0.58062558356676,156,82,46,44,0.28
