model,data_num,iter,side_effect,test_fold,auc,,acc,,precision,,recall,,tn,fp,fn,tp,cutoff point
RF,360,7,side_effect_1,4,0.810931797,,0.710059172,,0.378571429,,0.828125,,187,87,11,53,0.16
RF,360,8,side_effect_1,0,0.772089314,,0.743589744,,0.394736842,,0.681818182,,216,69,21,45,0.25
RF,360,8,side_effect_1,1,0.783016735,,0.725075529,,0.404761905,,0.76119403,,189,75,16,51,0.19
RF,360,8,side_effect_1,2,0.706665431,,0.565982405,,0.256684492,,0.842105263,,145,139,9,48,0.18
RF,360,8,side_effect_1,3,0.767546376,,0.826923077,,0.565217391,,0.619047619,,219,30,24,39,0.28
RF,360,8,side_effect_1,4,0.777346836,,0.716049383,,0.327731092,,0.764705882,,193,80,12,39,0.23
RF,360,9,side_effect_1,0,0.780571053,,0.743975904,,0.366071429,,0.745454545,,206,71,14,41,0.23
RF,360,9,side_effect_1,1,0.731933625,,0.775449102,,0.392857143,,0.578947368,,226,51,24,33,0.27
RF,360,9,side_effect_1,2,0.774621212,,0.656441718,,0.263888889,,0.863636364,,176,106,6,38,0.19
RF,360,9,side_effect_1,3,0.671069698,,0.732484076,,0.348314607,,0.543859649,,199,58,26,31,0.3
RF,360,9,side_effect_1,4,0.797626038,,0.694050992,,0.447852761,,0.802197802,,172,90,18,73,0.19
LR,360,0,side_effect_1,0,0.757339015,,0.676829268,,0.356164384,,0.8125,,170,94,12,52,0.14
LR,360,0,side_effect_1,1,0.699345039,,0.679878049,,0.284552846,,0.673076923,,188,88,17,35,0.15
LR,360,0,side_effect_1,2,0.782698413,,0.65,,0.353293413,,0.842857143,,162,108,11,59,0.14
LR,360,0,side_effect_1,3,0.623135741,,0.406451613,,0.207048458,,0.921568627,,79,180,4,47,0.06
LR,360,0,side_effect_1,4,0.683175034,,0.682719547,,0.325581395,,0.626865672,,199,87,25,42,0.18
LR,360,1,side_effect_1,0,0.660377358,,0.731481481,,0.329268293,,0.457627119,,210,55,32,27,0.28
LR,360,1,side_effect_1,1,0.691115196,,0.727272727,,0.381443299,,0.578125,,195,60,27,37,0.23
LR,360,1,side_effect_1,2,0.791962033,,0.785507246,,0.414893617,,0.672413793,,232,55,19,39,0.32
LR,360,1,side_effect_1,3,0.748723404,,0.731927711,,0.306930693,,0.62,,212,70,19,31,0.21
LR,360,1,side_effect_1,4,0.790555155,,0.702064897,,0.402777778,,0.794520548,,180,86,15,58,0.14
LR,360,2,side_effect_1,0,0.783534647,,0.724340176,,0.341463415,,0.763636364,,205,81,13,42,0.17
LR,360,2,side_effect_1,1,0.740541831,,0.583586626,,0.292134831,,0.825396825,,140,126,11,52,0.2
LR,360,2,side_effect_1,2,0.780704365,,0.780120482,,0.540229885,,0.5875,,212,40,33,47,0.28
LR,360,2,side_effect_1,3,0.72783585,,0.756024096,,0.295454545,,0.577777778,,225,62,19,26,0.21
LR,360,2,side_effect_1,4,0.737518629,,0.738461538,,0.382352941,,0.639344262,,201,63,22,39,0.27
LR,360,3,side_effect_1,0,0.691167753,,0.661538462,,0.401515152,,0.630952381,,162,79,31,53,0.14
LR,360,3,side_effect_1,1,0.72381162,,0.813253012,,0.390625,,0.520833333,,245,39,23,25,0.38
LR,360,3,side_effect_1,2,0.739635036,,0.645061728,,0.269503546,,0.76,,171,103,12,38,0.16
LR,360,3,side_effect_1,3,0.71255776,,0.644776119,,0.265734266,,0.730769231,,178,105,14,38,0.15
LR,360,3,side_effect_1,4,0.774097331,,0.781341108,,0.473684211,,0.642857143,,223,50,25,45,0.26
LR,360,4,side_effect_1,0,0.754064008,,0.655063291,,0.335664336,,0.774193548,,159,95,14,48,0.13
LR,360,4,side_effect_1,1,0.75243207,,0.662576687,,0.299270073,,0.745454545,,175,96,14,41,0.13
LR,360,4,side_effect_1,2,0.587017741,,0.489096573,,0.196721311,,0.679245283,,121,147,17,36,0.12
LR,360,4,side_effect_1,3,0.728819889,,0.701492537,,0.384,,0.676056338,,187,77,23,48,0.27
LR,360,4,side_effect_1,4,0.687919463,,0.800554017,,0.423728814,,0.396825397,,264,34,38,25,0.35
LR,360,5,side_effect_1,0,0.76681349,,0.676470588,,0.29787234,,0.79245283,,188,99,11,42,0.14
LR,360,5,side_effect_1,1,0.74025974,,0.794642857,,0.557142857,,0.506493506,,228,31,38,39,0.33
LR,360,5,side_effect_1,2,0.6701817,,0.541401274,,0.218390805,,0.826086957,,132,136,8,38,0.08
LR,360,5,side_effect_1,3,0.758796296,,0.724550898,,0.327272727,,0.666666667,,206,74,18,36,0.15
LR,360,5,side_effect_1,4,0.786527907,,0.671641791,,0.383116883,,0.797297297,,166,95,15,59,0.14
LR,360,6,side_effect_1,0,0.679014513,,0.761329305,,0.411764706,,0.546875,,217,50,29,35,0.24
LR,360,6,side_effect_1,1,0.738400488,,0.643962848,,0.324324324,,0.761904762,,160,100,15,48,0.12
LR,360,6,side_effect_1,2,0.740788623,,0.669753086,,0.28125,,0.705882353,,181,92,15,36,0.19
LR,360,6,side_effect_1,3,0.677563618,,0.628571429,,0.304347826,,0.666666667,,156,96,21,42,0.17
LR,360,6,side_effect_1,4,0.790979098,,0.696721311,,0.335616438,,0.777777778,,206,97,14,49,0.23
LR,360,7,side_effect_1,0,0.660328921,,0.565217391,,0.204968944,,0.733333333,,149,128,12,33,0.09
LR,360,7,side_effect_1,1,0.76672048,,0.671641791,,0.344594595,,0.796875,,174,97,13,51,0.14
LR,360,7,side_effect_1,2,0.716976127,,0.562893082,,0.276243094,,0.862068966,,129,131,8,50,0.08
LR,360,7,side_effect_1,3,0.678963893,,0.68627451,,0.390625,,0.595238095,,195,78,34,50,0.15
LR,360,7,side_effect_1,4,0.790869026,,0.666666667,,0.305555556,,0.830188679,,174,100,9,44,0.17
LR,360,8,side_effect_1,0,0.767430179,,0.643504532,,0.389830508,,0.873417722,,144,108,10,69,0.09
LR,360,8,side_effect_1,1,0.676657373,,0.605678233,,0.226950355,,0.666666667,,160,109,16,32,0.15
LR,360,8,side_effect_1,2,0.762424437,,0.653179191,,0.339393939,,0.835820896,,170,109,11,56,0.11
LR,360,8,side_effect_1,3,0.729052141,,0.729641694,,0.316831683,,0.695652174,,192,69,14,32,0.28
LR,360,8,side_effect_1,4,0.758556548,,0.608938547,,0.295698925,,0.859375,,163,131,9,55,0.09
LR,360,9,side_effect_1,0,0.722792208,,0.722054381,,0.326923077,,0.607142857,,205,70,22,34,0.17
LR,360,9,side_effect_1,1,0.681065046,,0.574534161,,0.234567901,,0.745098039,,147,124,13,38,0.16
LR,360,9,side_effect_1,2,0.688671329,,0.705882353,,0.342342342,,0.584615385,,202,73,27,38,0.25
LR,360,9,side_effect_1,3,0.768302387,,0.805031447,,0.471428571,,0.568965517,,223,37,25,33,0.37
LR,360,9,side_effect_1,4,0.727904912,,0.704022989,,0.380165289,,0.621621622,,199,75,28,46,0.16
Adaboost,360,0,side_effect_1,0,0.759442751,,0.714285714,,0.242718447,,0.609756098,,210,78,16,25,0.49
Adaboost,360,0,side_effect_1,1,0.622676768,,0.723342939,,0.357142857,,0.416666667,,221,54,42,30,0.49
Adaboost,360,0,side_effect_1,2,0.679739231,,0.761146497,,0.378378378,,0.49122807,,211,46,29,28,0.49
Adaboost,360,0,side_effect_1,3,0.66130578,,0.737804878,,0.358024691,,0.46031746,,213,52,34,29,0.49
Adaboost,360,0,side_effect_1,4,0.686671883,,0.583577713,,0.297142857,,0.732394366,,147,123,19,52,0.48
Adaboost,360,1,side_effect_1,0,0.635908897,,0.780780781,,0.490909091,,0.375,,233,28,45,27,0.5
Adaboost,360,1,side_effect_1,1,0.71644816,,0.775449102,,0.384615385,,0.526315789,,229,48,27,30,0.49
Adaboost,360,1,side_effect_1,2,0.685482938,,0.637462236,,0.315436242,,0.723076923,,164,102,18,47,0.47
Adaboost,360,1,side_effect_1,3,0.637956204,,0.492163009,,0.180327869,,0.733333333,,124,150,12,33,0.48
Adaboost,360,1,side_effect_1,4,0.704804221,,0.622807018,,0.302469136,,0.753846154,,164,113,16,49,0.48
Adaboost,360,2,side_effect_1,0,0.618176324,,0.661676647,,0.245762712,,0.547169811,,192,89,24,29,0.48
Adaboost,360,2,side_effect_1,1,0.69557486,,0.587349398,,0.284023669,,0.75,,147,121,16,48,0.48
Adaboost,360,2,side_effect_1,2,0.540046871,,0.758308157,,0.28125,,0.346153846,,233,46,34,18,0.49
Adaboost,360,2,side_effect_1,3,0.767289959,,0.593059937,,0.297619048,,0.819672131,,138,118,11,50,0.48
Adaboost,360,2,side_effect_1,4,0.694225591,,0.733333333,,0.40625,,0.527027027,,214,57,35,39,0.49
Adaboost,360,3,side_effect_1,0,0.662255639,,0.689873418,,0.269230769,,0.56,,190,76,22,28,0.49
Adaboost,360,3,side_effect_1,1,0.719030177,,0.697329377,,0.345454545,,0.558823529,,197,72,30,38,0.49
Adaboost,360,3,side_effect_1,2,0.703059854,,0.721875,,0.304347826,,0.528301887,,203,64,25,28,0.49
Adaboost,360,3,side_effect_1,3,0.724621754,,0.637883008,,0.311377246,,0.776119403,,177,115,15,52,0.48
Adaboost,360,3,side_effect_1,4,0.686868687,,0.657492355,,0.31147541,,0.575757576,,177,84,28,38,0.48
Adaboost,360,4,side_effect_1,0,0.671022247,,0.804216867,,0.519230769,,0.402985075,,240,25,40,27,0.5
Adaboost,360,4,side_effect_1,1,0.713566601,,0.763239875,,0.35443038,,0.528301887,,217,51,25,28,0.49
Adaboost,360,4,side_effect_1,2,0.62066629,,0.684210526,,0.346153846,,0.514285714,,185,68,34,36,0.49
Adaboost,360,4,side_effect_1,3,0.725396825,,0.594427245,,0.304597701,,0.841269841,,139,121,10,53,0.48
Adaboost,360,4,side_effect_1,4,0.561171394,,0.666666667,,0.219512195,,0.529411765,,213,96,24,27,0.48
Adaboost,360,5,side_effect_1,0,0.694494299,,0.73030303,,0.421052632,,0.540540541,,201,55,34,40,0.49
Adaboost,360,5,side_effect_1,1,0.657661965,,0.652866242,,0.237288136,,0.595744681,,177,90,19,28,0.48
Adaboost,360,5,side_effect_1,2,0.743423277,,0.65060241,,0.285714286,,0.79245283,,174,105,11,42,0.48
Adaboost,360,5,side_effect_1,3,0.745222572,,0.757309942,,0.402061856,,0.609375,,220,58,25,39,0.49
Adaboost,360,5,side_effect_1,4,0.650082645,,0.73313783,,0.34939759,,0.439393939,,221,54,37,29,0.49
Adaboost,360,6,side_effect_1,0,0.606375093,,0.653958944,,0.270676692,,0.631578947,,187,97,21,36,0.48
Adaboost,360,6,side_effect_1,1,0.595122591,,0.710280374,,0.303370787,,0.465517241,,201,62,31,27,0.49
Adaboost,360,6,side_effect_1,2,0.628463612,,0.602985075,,0.291390728,,0.628571429,,158,107,26,44,0.48
Adaboost,360,6,side_effect_1,3,0.673355925,,0.789317507,,0.5,,0.408450704,,237,29,42,29,0.5
Adaboost,360,6,side_effect_1,4,0.499097473,,0.790769231,,0.272727273,,0.25,,245,32,36,12,0.49
Adaboost,360,7,side_effect_1,0,0.747965671,,0.62170088,,0.277108434,,0.836363636,,166,120,9,46,0.47
Adaboost,360,7,side_effect_1,1,0.654429398,,0.820668693,,0.409090909,,0.352941176,,252,26,33,18,0.5
Adaboost,360,7,side_effect_1,2,0.722630604,,0.698757764,,0.389830508,,0.647887324,,179,72,25,46,0.48
Adaboost,360,7,side_effect_1,3,0.705889756,,0.840361446,,0.555555556,,0.431034483,,254,20,33,25,0.5
Adaboost,360,7,side_effect_1,4,0.714285714,,0.713432836,,0.378378378,,0.608695652,,197,69,27,42,0.49
Adaboost,360,8,side_effect_1,0,0.701854367,,0.742774566,,0.35,,0.593220339,,222,65,24,35,0.49
Adaboost,360,8,side_effect_1,1,0.710752351,,0.750750751,,0.345679012,,0.482758621,,222,53,30,28,0.49
Adaboost,360,8,side_effect_1,2,0.637405321,,0.756097561,,0.328358209,,0.385964912,,226,45,35,22,0.49
Adaboost,360,8,side_effect_1,3,0.659869376,,0.741214058,,0.337209302,,0.547169811,,203,57,24,29,0.49
Adaboost,360,8,side_effect_1,4,0.710320214,,0.699115044,,0.385321101,,0.545454545,,195,67,35,42,0.49
Adaboost,360,9,side_effect_1,0,0.646972385,,0.738461538,,0.414634146,,0.478873239,,206,48,37,34,0.49
Adaboost,360,9,side_effect_1,1,0.662956675,,0.529761905,,0.232804233,,0.771929825,,134,145,13,44,0.48
Adaboost,360,9,side_effect_1,2,0.670606372,,0.474006116,,0.2,,0.836734694,,114,164,8,41,0.47
Adaboost,360,9,side_effect_1,3,0.662250996,,0.61414791,,0.291666667,,0.7,,149,102,18,42,0.48
Adaboost,360,9,side_effect_1,4,0.69122816,,0.758333333,,0.380952381,,0.47761194,,241,52,35,32,0.49
MLP,360,0,side_effect_1,0,0.611049314,,0.414860681,,0.227467811,,0.85483871,,81,180,9,53,0.01
MLP,360,0,side_effect_1,1,0.668508616,,0.657320872,,0.325396825,,0.621212121,,170,85,25,41,0.06
MLP,360,0,side_effect_1,2,0.753453413,,0.744047619,,0.33,,0.634615385,,217,67,19,33,0.14
MLP,360,0,side_effect_1,3,0.652155749,,0.629746835,,0.217054264,,0.636363636,,171,101,16,28,0.1
MLP,360,0,side_effect_1,4,0.707067138,,0.724517906,,0.416666667,,0.625,,213,70,30,50,0.22
MLP,360,1,side_effect_1,0,0.697356697,,0.780864198,,0.454545455,,0.461538462,,223,36,35,30,0.13
MLP,360,1,side_effect_1,1,0.582471805,,0.193939394,,0.193939394,,1,,0,266,0,64,0
MLP,360,1,side_effect_1,2,0.606252806,,0.603030303,,0.288590604,,0.632352941,,156,106,25,43,0.02
MLP,360,1,side_effect_1,3,0.593281718,,0.605555556,,0.211538462,,0.634615385,,185,123,19,33,0.13
MLP,360,1,side_effect_1,4,0.674055944,,0.174603175,,0.174603175,,1,,0,260,0,55,0
MLP,360,2,side_effect_1,0,0.650070083,,0.660606061,,0.302325581,,0.639344262,,179,90,22,39,0.15
MLP,360,2,side_effect_1,1,0.680331992,,0.652421652,,0.321678322,,0.647887324,,183,97,25,46,0.1
MLP,360,2,side_effect_1,2,0.65766864,,0.77675841,,0.449275362,,0.46969697,,223,38,35,31,0.47
MLP,360,2,side_effect_1,3,0.501604364,,0.517350158,,0.159235669,,0.543478261,,139,132,21,25,0.04
MLP,360,2,side_effect_1,4,0.67013382,,0.754491018,,0.3625,,0.483333333,,223,51,31,29,0.16
MLP,360,3,side_effect_1,0,0.732657343,,0.822629969,,0.442307692,,0.442307692,,246,29,29,23,0.42
MLP,360,3,side_effect_1,1,0.650011141,,0.759036145,,0.414285714,,0.426470588,,223,41,39,29,0.5
MLP,360,3,side_effect_1,2,0.550814692,,0.820895522,,0.2,,0.058823529,,272,12,48,3,0.02
MLP,360,3,side_effect_1,3,0.743044409,,0.684210526,,0.317460317,,0.714285714,,181,86,16,40,0.07
MLP,360,3,side_effect_1,4,0.702817937,,0.66374269,,0.364285714,,0.662337662,,176,89,26,51,0.07
MLP,360,4,side_effect_1,0,0.749041065,,0.66568915,,0.326388889,,0.734375,,180,97,17,47,0.05
MLP,360,4,side_effect_1,1,0.589961746,,0.752321981,,0.323076923,,0.368421053,,222,44,36,21,0.17
MLP,360,4,side_effect_1,2,0.634920635,,0.567567568,,0.263157895,,0.714285714,,144,126,18,45,0.03
MLP,360,4,side_effect_1,3,0.703076348,,0.707165109,,0.349056604,,0.596774194,,190,69,25,37,0.3
MLP,360,4,side_effect_1,4,0.668210065,,0.712609971,,0.303921569,,0.534482759,,212,71,27,31,0.21
MLP,360,5,side_effect_1,0,0.680406213,,0.607476636,,0.208333333,,0.714285714,,165,114,12,30,0.17
MLP,360,5,side_effect_1,1,0.70608428,,0.62195122,,0.305194805,,0.734375,,157,107,17,47,0.03
MLP,360,5,side_effect_1,2,0.718947738,,0.677115987,,0.36,,0.661764706,,171,80,23,45,0.12
MLP,360,5,side_effect_1,3,0.647839693,,0.656626506,,0.35483871,,0.564102564,,174,80,34,44,0.26
MLP,360,5,side_effect_1,4,0.775494863,,0.735376045,,0.316239316,,0.711538462,,227,80,15,37,0.06
MLP,360,6,side_effect_1,0,0.508562532,,0.650154799,,0.172727273,,0.463414634,,191,91,22,19,0.14
MLP,360,6,side_effect_1,1,0.619697304,,0.607476636,,0.309352518,,0.589041096,,152,96,30,43,0.15
MLP,360,6,side_effect_1,2,0.720843091,,0.759530792,,0.384615385,,0.573770492,,224,56,26,35,0.2
MLP,360,6,side_effect_1,3,0.762486486,,0.759259259,,0.479591837,,0.635135135,,199,51,27,47,0.25
MLP,360,6,side_effect_1,4,0.72,,0.717142857,,0.303571429,,0.618181818,,217,78,21,34,0.23
MLP,360,7,side_effect_1,0,0.614443722,,0.179566563,,0.179566563,,1,,0,265,0,58,0
MLP,360,7,side_effect_1,1,0.69889957,,0.620795107,,0.284768212,,0.728813559,,160,108,16,43,0.05
MLP,360,7,side_effect_1,2,0.722443339,,0.747774481,,0.402173913,,0.552238806,,215,55,30,37,0.42
MLP,360,7,side_effect_1,3,0.693198653,,0.790273556,,0.384615385,,0.462962963,,235,40,29,25,0.25
MLP,360,7,side_effect_1,4,0.681380593,,0.772594752,,0.421052632,,0.484848485,,233,44,34,32,0.11
MLP,360,8,side_effect_1,0,0.698248457,,0.722222222,,0.366972477,,0.655737705,,194,69,21,40,0.18
MLP,360,8,side_effect_1,1,0.665700083,,0.656716418,,0.25,,0.62745098,,188,96,19,32,0.05
MLP,360,8,side_effect_1,2,0.667846368,,0.723529412,,0.343137255,,0.564516129,,211,67,27,35,0.24
MLP,360,8,side_effect_1,3,0.686111111,,0.70030581,,0.383928571,,0.597222222,,186,69,29,43,0.06
MLP,360,8,side_effect_1,4,0.739059561,,0.657657658,,0.302816901,,0.74137931,,176,99,15,43,0.05
MLP,360,9,side_effect_1,0,0.672638628,,0.627272727,,0.296551724,,0.671875,,164,102,21,43,0.05
MLP,360,9,side_effect_1,1,0.67357337,,0.609230769,,0.314102564,,0.710144928,,149,107,20,49,0.09
MLP,360,9,side_effect_1,2,0.709360269,,0.556231003,,0.247252747,,0.833333333,,138,137,9,45,0.05
MLP,360,9,side_effect_1,3,0.643181818,,0.693009119,,0.336363636,,0.569230769,,191,73,28,37,0.31
MLP,360,9,side_effect_1,4,0.65692046,,0.725433526,,0.273684211,,0.5,,225,69,26,26,0.38
RF,320,0,side_effect_1,0,0.76466865,,0.775,,0.435294118,,0.606557377,,211,48,24,37,0.28
RF,320,0,side_effect_1,1,0.796659516,,0.702531646,,0.392592593,,0.815384615,,169,82,12,53,0.16
RF,320,0,side_effect_1,2,0.760093522,,0.781065089,,0.444444444,,0.625,,224,50,24,40,0.22
RF,320,0,side_effect_1,3,0.738602028,,0.751497006,,0.340425532,,0.603773585,,219,62,21,32,0.27
RF,320,0,side_effect_1,4,0.719219898,,0.626780627,,0.283950617,,0.754098361,,174,116,15,46,0.17
RF,320,1,side_effect_1,0,0.770246914,,0.763636364,,0.413461538,,0.716666667,,209,61,17,43,0.24
RF,320,1,side_effect_1,1,0.748929457,,0.705128205,,0.318584071,,0.705882353,,184,77,15,36,0.2
RF,320,1,side_effect_1,2,0.739157474,,0.762611276,,0.438202247,,0.565217391,,218,50,30,39,0.29
RF,320,1,side_effect_1,3,0.78136121,,0.789317507,,0.415730337,,0.660714286,,229,52,19,37,0.24
RF,320,1,side_effect_1,4,0.753074866,,0.70845481,,0.380597015,,0.75,,192,83,17,51,0.16
RF,320,2,side_effect_1,0,0.793468795,,0.742424242,,0.412280702,,0.723076923,,198,67,18,47,0.21
RF,320,2,side_effect_1,1,0.711261941,,0.738738739,,0.457142857,,0.615384615,,198,57,30,48,0.26
RF,320,2,side_effect_1,2,0.763950456,,0.799373041,,0.467532468,,0.610169492,,219,41,23,36,0.28
RF,320,2,side_effect_1,3,0.764303157,,0.780952381,,0.341176471,,0.69047619,,217,56,13,29,0.26
RF,320,2,side_effect_1,4,0.747626932,,0.571823204,,0.266009852,,0.9,,153,149,6,54,0.15
RF,320,3,side_effect_1,0,0.765121806,,0.816199377,,0.549295775,,0.590909091,,223,32,27,39,0.3
RF,320,3,side_effect_1,1,0.724524525,,0.687296417,,0.234234234,,0.702702703,,185,85,11,26,0.2
RF,320,3,side_effect_1,2,0.754646465,,0.696048632,,0.31147541,,0.703703704,,191,84,16,38,0.24
RF,320,3,side_effect_1,3,0.747179487,,0.737313433,,0.392523364,,0.646153846,,205,65,23,42,0.22
RF,320,3,side_effect_1,4,0.773513051,,0.757493188,,0.472868217,,0.743902439,,217,68,21,61,0.22
RF,320,4,side_effect_1,0,0.721534228,,0.741071429,,0.3125,,0.588235294,,219,66,21,30,0.22
RF,320,4,side_effect_1,1,0.80272495,,0.647058824,,0.290540541,,0.826923077,,166,105,9,43,0.17
RF,320,4,side_effect_1,2,0.727842727,,0.727564103,,0.382352941,,0.639344262,,188,63,22,39,0.23
RF,320,4,side_effect_1,3,0.779306609,,0.750716332,,0.401785714,,0.692307692,,217,67,20,45,0.19
RF,320,4,side_effect_1,4,0.7575,,0.772861357,,0.488095238,,0.546666667,,221,43,34,41,0.33
RF,320,5,side_effect_1,0,0.749727372,,0.741538462,,0.4,,0.666666667,,199,63,21,42,0.23
RF,320,5,side_effect_1,1,0.788766983,,0.726415094,,0.385964912,,0.721311475,,187,70,17,44,0.24
RF,320,5,side_effect_1,2,0.797438672,,0.77675841,,0.447916667,,0.682539683,,211,53,20,43,0.26
RF,320,5,side_effect_1,3,0.739947707,,0.765625,,0.375,,0.622641509,,212,55,20,33,0.23
RF,320,5,side_effect_1,4,0.711142418,,0.672086721,,0.306122449,,0.703125,,203,102,19,45,0.17
RF,320,6,side_effect_1,0,0.735972696,,0.807580175,,0.391891892,,0.58,,248,45,21,29,0.29
RF,320,6,side_effect_1,1,0.74676154,,0.634782609,,0.379310345,,0.785714286,,153,108,18,66,0.13
RF,320,6,side_effect_1,2,0.743772957,,0.690909091,,0.361538462,,0.712121212,,181,83,19,47,0.2
RF,320,6,side_effect_1,3,0.790726817,,0.685064935,,0.28,,0.833333333,,176,90,7,35,0.18
RF,320,6,side_effect_1,4,0.687924057,,0.675675676,,0.317460317,,0.64516129,,185,86,22,40,0.2
RF,320,7,side_effect_1,0,0.729398949,,0.725947522,,0.324561404,,0.685185185,,212,77,17,37,0.21
RF,320,7,side_effect_1,1,0.717702553,,0.822822823,,0.595744681,,0.411764706,,246,19,40,28,0.38
RF,320,7,side_effect_1,2,0.719311876,,0.642642643,,0.32885906,,0.720588235,,165,100,19,49,0.2
RF,320,7,side_effect_1,3,0.726763668,,0.673076923,,0.258064516,,0.761904762,,178,92,10,32,0.22
RF,320,7,side_effect_1,4,0.771512114,,0.736686391,,0.429752066,,0.722222222,,197,69,20,52,0.25
RF,320,8,side_effect_1,0,0.812469586,,0.820359281,,0.5,,0.7,,232,42,18,42,0.23
RF,320,8,side_effect_1,1,0.810150112,,0.738993711,,0.376068376,,0.814814815,,191,73,10,44,0.23
RF,320,8,side_effect_1,2,0.683333333,,0.805111821,,0.326923077,,0.395348837,,235,35,26,17,0.29
RF,320,8,side_effect_1,3,0.733840304,,0.68128655,,0.395833333,,0.721518987,,176,87,22,57,0.18
RF,320,8,side_effect_1,4,0.782932891,,0.678977273,,0.350993377,,0.779411765,,186,98,15,53,0.15
RF,320,9,side_effect_1,0,0.672314209,,0.808917197,,0.403508772,,0.469387755,,231,34,26,23,0.31
RF,320,9,side_effect_1,1,0.76385498,,0.703125,,0.377952756,,0.75,,177,79,16,48,0.23
RF,320,9,side_effect_1,2,0.783247801,,0.833333333,,0.394366197,,0.636363636,,267,43,16,28,0.3
RF,320,9,side_effect_1,3,0.747963659,,0.728658537,,0.441441441,,0.644736842,,190,62,27,49,0.22
RF,320,9,side_effect_1,4,0.763359569,,0.650145773,,0.347826087,,0.788732394,,167,105,15,56,0.14
LR,320,0,side_effect_1,0,0.748422514,,0.752212389,,0.35106383,,0.589285714,,222,61,23,33,0.17
LR,320,0,side_effect_1,1,0.708707903,,0.673015873,,0.314049587,,0.655172414,,174,83,20,38,0.13
LR,320,0,side_effect_1,2,0.682157395,,0.646706587,,0.311594203,,0.651515152,,173,95,23,43,0.16
LR,320,0,side_effect_1,3,0.723484848,,0.577639752,,0.305555556,,0.833333333,,131,125,11,55,0.13
LR,320,0,side_effect_1,4,0.764012324,,0.750716332,,0.356435644,,0.620689655,,226,65,22,36,0.22
LR,320,1,side_effect_1,0,0.746318681,,0.669565217,,0.337748344,,0.784615385,,180,100,14,51,0.09
LR,320,1,side_effect_1,1,0.745444119,,0.652307692,,0.309859155,,0.745762712,,168,98,15,44,0.13
LR,320,1,side_effect_1,2,0.733695652,,0.647798742,,0.260869565,,0.782608696,,170,102,10,36,0.13
LR,320,1,side_effect_1,3,0.674102017,,0.667647059,,0.308333333,,0.552238806,,190,83,30,37,0.21
LR,320,1,side_effect_1,4,0.736601085,,0.67673716,,0.35915493,,0.76119403,,173,91,16,51,0.17
LR,320,2,side_effect_1,0,0.771574459,,0.741741742,,0.412844037,,0.671641791,,202,64,22,45,0.21
LR,320,2,side_effect_1,1,0.77012987,,0.745508982,,0.434782609,,0.714285714,,199,65,20,50,0.21
LR,320,2,side_effect_1,2,0.683745087,,0.665644172,,0.26446281,,0.615384615,,185,89,20,32,0.21
LR,320,2,side_effect_1,3,0.727971311,,0.67192429,,0.338345865,,0.737704918,,168,88,16,45,0.17
LR,320,2,side_effect_1,4,0.748399247,,0.636103152,,0.278787879,,0.851851852,,176,119,8,46,0.13
